Lat,Lon,Anisotropie,Unnamed: 3
76.108,-34.632,0.25285,
76.108,-34.629,0.25324,
76.107,-34.625,0.25361999999999996,
76.10600000000001,-34.621,0.24956,
76.10600000000001,-34.618,0.24786,
76.105,-34.614000000000004,0.24414,
76.104,-34.61,0.2421,
76.104,-34.607,0.24076999999999998,
76.10300000000001,-34.603,0.24075,
76.102,-34.6,0.23893000000000003,
76.102,-34.596,0.23754,
76.101,-34.592,0.23454,
76.1,-34.589,0.23315999999999998,
76.1,-34.585,0.23293000000000003,
76.09899999999999,-34.580999999999996,0.23408,
76.098,-34.578,0.23315999999999998,
76.098,-34.574,0.23271,
76.097,-34.571,0.23218000000000003,
76.096,-34.567,0.23324,
76.096,-34.563,0.23826,
76.095,-34.56,0.23800000000000002,
76.094,-34.556,0.23879,
76.094,-34.552,0.24195999999999998,
76.093,-34.549,0.24486999999999998,
76.092,-34.545,0.2452,
76.092,-34.541,0.24720999999999999,
76.09100000000001,-34.538000000000004,0.24881,
76.09,-34.534,0.24941999999999998,
76.09,-34.53,0.25283,
76.089,-34.527,0.25484,
76.08800000000001,-34.523,0.25424,
76.08800000000001,-34.519,0.25525,
76.087,-34.516,0.25665,
76.087,-34.512,0.25625,
76.086,-34.508,0.26188,
76.085,-34.505,0.26449,
76.085,-34.501,0.26711,
76.084,-34.498000000000005,0.26850999999999997,
76.083,-34.494,0.27052,
76.082,-34.49,0.27434000000000003,
76.082,-34.486999999999995,0.27535,
76.081,-34.483000000000004,0.27575,
76.08,-34.48,0.27494,
76.08,-34.476,0.27334,
76.079,-34.472,0.27139,
76.078,-34.469,0.27008000000000004,
76.078,-34.465,0.27171999999999996,
76.077,-34.461,0.27041,
76.077,-34.458,0.26779000000000003,
76.07600000000001,-34.454,0.26805999999999996,
76.075,-34.451,0.26975,
76.075,-34.446999999999996,0.2691,
76.074,-34.443000000000005,0.26582,
76.07300000000001,-34.44,0.26549,
76.07300000000001,-34.436,0.26106,
76.072,-34.431999999999995,0.25848000000000004,
76.071,-34.429,0.24816999999999997,
76.071,-34.425,0.24448000000000003,
76.07,-34.421,0.23931999999999998,
76.069,-34.418,0.23048000000000002,
76.069,-34.414,0.22384,
76.068,-34.41,0.215,
76.067,-34.407,0.20874,
76.067,-34.403,0.20321,
76.066,-34.4,0.19952,
76.065,-34.396,0.19610999999999998,
76.065,-34.391999999999996,0.19480999999999998,
76.064,-34.389,0.19313,
76.063,-34.385,0.18829,
76.063,-34.381,0.18467,
76.062,-34.378,0.18574000000000002,
76.061,-34.374,0.18681,
76.061,-34.371,0.18975999999999998,
76.06,-34.367,0.19057000000000002,
76.059,-34.363,0.18923,
76.059,-34.36,0.1903,
76.058,-34.356,0.1911,
76.057,-34.353,0.19459,
76.057,-34.349000000000004,0.19459,
76.056,-34.345,0.19378,
76.055,-34.342,0.19271,
76.055,-34.338,0.19164,
76.054,-34.335,0.18949000000000002,
76.053,-34.330999999999996,0.18842,
76.053,-34.327,0.18975999999999998,
76.05199999999999,-34.324,0.19217,
76.051,-34.32,0.18842,
76.051,-34.317,0.18387,
76.05,-34.313,0.18119000000000002,
76.04899999999999,-34.309,0.18392,
76.04899999999999,-34.306,0.18342999999999998,
76.048,-34.302,0.18049,
76.047,-34.298,0.18167,
76.047,-34.295,0.18195999999999998,
76.046,-34.291,0.18137999999999999,
76.045,-34.288000000000004,0.18165,
76.045,-34.284,0.17961,
76.044,-34.28,0.17726,
76.043,-34.277,0.17755,
76.042,-34.273,0.17726,
76.042,-34.27,0.17843,
76.041,-34.266,0.17695999999999998,
76.04,-34.263000000000005,0.17461,
76.04,-34.259,0.17344,
76.039,-34.256,0.17040999999999998,
76.038,-34.251999999999995,0.1711,
76.038,-34.249,0.17157,
76.03699999999999,-34.245,0.17295,
76.036,-34.241,0.17402,
76.036,-34.238,0.17494,
76.035,-34.234,0.17585,
76.03399999999999,-34.23,0.17645999999999998,
76.03399999999999,-34.227,0.18104,
76.033,-34.223,0.18531,
76.032,-34.219,0.18495999999999999,
76.032,-34.216,0.18774000000000002,
76.031,-34.211999999999996,0.19304000000000002,
76.03,-34.209,0.19905,
76.03,-34.205,0.20082,
76.029,-34.202,0.20648000000000002,
76.028,-34.198,0.20667,
76.028,-34.194,0.20895999999999998,
76.027,-34.191,0.20939000000000002,
76.02600000000001,-34.187,0.21041999999999997,
76.02600000000001,-34.183,0.21059,
76.025,-34.18,0.20878000000000002,
76.024,-34.176,0.21259,
76.024,-34.172,0.21214,
76.023,-34.169000000000004,0.218,
76.02199999999999,-34.165,0.22125,
76.02199999999999,-34.161,0.22305999999999998,
76.021,-34.158,0.22595,
76.02,-34.154,0.22595,
76.02,-34.150999999999996,0.22666999999999998,
76.01899999999999,-34.147,0.22630999999999998,
76.018,-34.144,0.22559,
76.018,-34.14,0.2227,
76.017,-34.135999999999996,0.22198,
76.016,-34.133,0.22016999999999998,
76.016,-34.129,0.21691999999999997,
76.015,-34.125,0.2162,
76.014,-34.122,0.21439,
76.014,-34.118,0.21403000000000003,
76.013,-34.115,0.2118,
76.012,-34.111,0.20826,
76.012,-34.107,0.20356,
76.01100000000001,-34.104,0.20392000000000002,
76.01,-34.1,0.20392000000000002,
76.01,-34.096,0.2032,
76.009,-34.093,0.20356,
76.008,-34.089,0.20248,
76.008,-34.086,0.20176,
76.007,-34.082,0.2014,
76.006,-34.079,0.19995,
76.006,-34.075,0.19995,
76.005,-34.071,0.19887,
76.00399999999999,-34.068000000000005,0.1949,
76.00399999999999,-34.064,0.19272999999999998,
76.003,-34.061,0.18334,
76.002,-34.056999999999995,0.0,
76.002,-34.054,0.0,
76.001,-34.05,0.0,
76.0,-34.046,0.0,
76.0,-34.043,0.0,
75.91199999999999,-37.644,0.2864,
75.911,-37.639,0.28603,
75.91,-37.633,0.28451,
75.90899999999999,-37.626999999999995,0.28451,
75.908,-37.621,0.28336999999999996,
75.907,-37.615,0.27957,
75.906,-37.61,0.27539,
75.905,-37.604,0.27501,
75.904,-37.598,0.27539,
75.903,-37.592,0.27388,
75.902,-37.586,0.27388,
75.90100000000001,-37.580999999999996,0.27236,
75.9,-37.575,0.27236,
75.899,-37.569,0.2697,
75.898,-37.564,0.2697,
75.89699999999999,-37.558,0.26742,
75.896,-37.552,0.26521999999999996,
75.895,-37.547,0.2678,
75.89399999999999,-37.541,0.26818000000000003,
75.893,-37.535,0.26416999999999996,
75.892,-37.529,0.26628,
75.891,-37.523,0.26365,
75.89,-37.516999999999996,0.26476,
75.889,-37.512,0.26442,
75.888,-37.506,0.26597,
75.887,-37.5,0.26674000000000003,
75.88600000000001,-37.494,0.26674000000000003,
75.885,-37.488,0.27111999999999997,
75.884,-37.483000000000004,0.27446,
75.883,-37.477,0.27960999999999997,
75.882,-37.471,0.2827,
75.881,-37.465,0.28296,
75.88,-37.459,0.28193,
75.87899999999999,-37.453,0.28261,
75.878,-37.446999999999996,0.28373000000000004,
75.877,-37.441,0.28631,
75.876,-37.435,0.28965,
75.875,-37.429,0.29274,
75.874,-37.423,0.29557,
75.873,-37.418,0.29506,
75.872,-37.412,0.29969,
75.87100000000001,-37.406,0.0,
75.87,-37.4,0.30124,
75.869,-37.394,0.3015,
75.868,-37.388000000000005,0.30922,
75.867,-37.382,0.31128,
75.866,-37.376999999999995,0.31385,
75.865,-37.371,0.31231,
75.86399999999999,-37.365,0.31308,
75.863,-37.359,0.31282,
75.862,-37.353,0.31385,
75.861,-37.347,0.3128,
75.86,-37.341,0.31034,
75.859,-37.335,0.30838000000000004,
75.858,-37.329,0.30813,
75.857,-37.323,0.30739,
75.85600000000001,-37.317,0.30739,
75.855,-37.311,0.30864,
75.854,-37.305,0.30764,
75.854,-37.299,0.3069,
75.85300000000001,-37.293,0.30543000000000003,
75.852,-37.287,0.30494,
75.851,-37.281,0.30371,
75.85,-37.275,0.30248,
75.84899999999999,-37.269,0.30174,
75.848,-37.262,0.30125,
75.847,-37.256,0.30273,
75.846,-37.25,0.30273,
75.845,-37.244,0.30052,
75.844,-37.238,0.30052,
75.844,-37.232,0.30101,
75.843,-37.226,0.30125,
75.842,-37.219,0.29780999999999996,
75.84100000000001,-37.213,0.30052,
75.84,-37.207,0.29757,
75.839,-37.201,0.30027,
75.83800000000001,-37.195,0.30027,
75.837,-37.189,0.0,
75.837,-37.181999999999995,0.29978,
75.836,-37.176,0.30125,
75.835,-37.17,0.30027,
75.834,-37.164,0.29806,
75.833,-37.158,0.30027,
75.832,-37.152,0.30002,
75.831,-37.146,0.30075999999999997,
75.83,-37.14,0.30101,
75.829,-37.133,0.30164,
75.829,-37.126999999999995,0.2938,
75.828,-37.121,0.29334,
75.827,-37.116,0.29286999999999996,
75.82600000000001,-37.11,0.29055,
75.825,-37.104,0.29101,
75.824,-37.098,0.29101,
75.82300000000001,-37.092,0.28962,
75.822,-37.086999999999996,0.28589000000000003,
75.82,-37.080999999999996,0.28636,
75.819,-37.075,0.28636,
75.818,-37.07,0.28589000000000003,
75.817,-37.064,0.28543,
75.816,-37.058,0.28543,
75.815,-37.053000000000004,0.28636,
75.814,-37.047,0.28681999999999996,
75.813,-37.041,0.28776,
75.812,-37.036,0.28822,
75.811,-37.03,0.28915,
75.81,-37.024,0.29055,
75.809,-37.018,0.29101,
75.808,-37.013000000000005,0.28747,
75.807,-37.007,0.28823000000000004,
75.806,-37.001,0.29706,
75.805,-36.995,0.28936,
75.804,-36.99,0.28974,
75.803,-36.984,0.2905,
75.80199999999999,-36.979,0.29125999999999996,
75.801,-36.973,0.2924,
75.8,-36.967,0.2924,
75.79899999999999,-36.961999999999996,0.29202,
75.797,-36.955999999999996,0.29354,
75.796,-36.95,0.2943,
75.795,-36.945,0.2943,
75.794,-36.939,0.2981,
75.793,-36.933,0.2981,
75.792,-36.927,0.29924,
75.791,-36.922,0.30036999999999997,
75.79,-36.916,0.30303,
75.789,-36.91,0.30379,
75.788,-36.905,0.30645,
75.78699999999999,-36.899,0.30873,
75.786,-36.893,0.31114,
75.785,-36.888000000000005,0.31114,
75.78399999999999,-36.882,0.31114,
75.783,-36.876,0.31195,
75.782,-36.871,0.31031,
75.781,-36.865,0.30976,
75.78,-36.86,0.30794,
75.779,-36.854,0.30656,
75.777,-36.849000000000004,0.30806,
75.77600000000001,-36.843,0.30771,
75.775,-36.836999999999996,0.30701999999999996,
75.774,-36.832,0.30494,
75.773,-36.826,0.3027,
75.77199999999999,-36.82,0.30233000000000004,
75.771,-36.815,0.30122,
75.77,-36.809,0.3004,
75.76899999999999,-36.803000000000004,0.29902,
75.768,-36.797,0.29828000000000005,
75.767,-36.792,0.29317,
75.766,-36.786,0.29248,
75.765,-36.78,0.29317,
75.764,-36.774,0.29336,
75.763,-36.768,0.29281999999999997,
75.762,-36.763000000000005,0.29144000000000003,
75.76100000000001,-36.757,0.29144000000000003,
75.76,-36.751,0.28831999999999997,
75.759,-36.746,0.28659,
75.758,-36.741,0.28556,
75.756,-36.736,0.28452,
75.755,-36.731,0.28209,
75.75399999999999,-36.725,0.2769,
75.753,-36.72,0.27344,
75.752,-36.716,0.27102,
75.75,-36.711,0.26686,
75.749,-36.705999999999996,0.26548,
75.748,-36.701,0.26513000000000003,
75.74600000000001,-36.696999999999996,0.25925,
75.745,-36.693000000000005,0.25601999999999997,
75.743,-36.689,0.25405,
75.742,-36.685,0.25059000000000003,
75.741,-36.681,0.24644000000000002,
75.73899999999999,-36.677,0.23986,
75.738,-36.674,0.23535999999999999,
75.736,-36.67,0.22981999999999997,
75.734,-36.667,0.22621,
75.733,-36.664,0.22479000000000002,
75.73100000000001,-36.66,0.22161,
75.73,-36.657,0.21878000000000003,
75.72800000000001,-36.654,0.21595,
75.727,-36.650999999999996,0.21170999999999998,
75.725,-36.648,0.21136,
75.72399999999999,-36.645,0.20747,
75.722,-36.641999999999996,0.20287,
75.72,-36.639,0.19852999999999998,
75.719,-36.635999999999996,0.19721,
75.717,-36.633,0.19368,
75.71600000000001,-36.63,0.19261,
75.714,-36.628,0.1912,
75.712,-36.626,0.19166,
75.711,-36.624,0.19085,
75.709,-36.623000000000005,0.18979000000000001,
75.707,-36.623000000000005,0.18908,
75.705,-36.622,0.18731,
75.704,-36.623000000000005,0.18625,
75.702,-36.623000000000005,0.1859,
75.7,-36.625,0.18519000000000002,
75.699,-36.626999999999995,0.18519000000000002,
75.697,-36.629,0.18483,
75.695,-36.632,0.18527000000000002,
75.694,-36.635999999999996,0.18483,
75.692,-36.64,0.18448,
75.691,-36.645,0.1833,
75.69,-36.65,0.18377000000000002,
75.689,-36.655,0.18281,
75.688,-36.661,0.18270999999999998,
75.687,-36.667,0.1813,
75.686,-36.674,0.18059,
75.686,-36.681,0.18059,
75.687,-36.687,0.17918,
75.688,-36.693000000000005,0.17918,
75.689,-36.699,0.17918,
75.69,-36.705999999999996,0.17847000000000002,
75.691,-36.711999999999996,0.17776,
75.692,-36.718,0.17740999999999998,
75.692,-36.724000000000004,0.17847000000000002,
75.693,-36.73,0.17987999999999998,
75.694,-36.736,0.17887999999999998,
75.695,-36.743,0.18059,
75.696,-36.749,0.17937,
75.697,-36.755,0.1813,
75.697,-36.760999999999996,0.18200999999999998,
75.69800000000001,-36.766999999999996,0.18236,
75.699,-36.773,0.18342,
75.7,-36.78,0.18342,
75.70100000000001,-36.786,0.18731,
75.702,-36.792,0.19014,
75.702,-36.798,0.19011,
75.703,-36.804,0.19211,
75.704,-36.81,0.19297,
75.705,-36.817,0.19383,
75.706,-36.823,0.19411,
75.707,-36.829,0.19354000000000002,
75.708,-36.835,0.19412000000000001,
75.708,-36.841,0.1944,
75.709,-36.847,0.19215,
75.71,-36.854,0.19269,
75.711,-36.86,0.19125,
75.712,-36.864000000000004,0.18925,
75.714,-36.869,0.18867,
75.715,-36.874,0.18667,
75.71600000000001,-36.878,0.18552000000000002,
75.718,-36.883,0.17802,
75.719,-36.888000000000005,0.18265,
75.72,-36.893,0.18265,
75.721,-36.898,0.17826,
75.723,-36.902,0.18151,
75.72399999999999,-36.907,0.18122,
75.725,-36.912,0.17992,
75.726,-36.917,0.18093,
75.72800000000001,-36.922,0.0,
75.729,-36.927,0.0,
75.73,-36.931999999999995,0.0,
75.73100000000001,-36.937,0.0,
75.732,-36.943000000000005,0.0,
75.734,-36.948,0.0,
75.734,-36.954,0.0,
75.735,-36.96,0.0,
75.752,-35.428000000000004,0.18947,
75.751,-35.422,0.18916,
75.751,-35.417,0.18977,
75.75,-35.412,0.19247999999999998,
75.749,-35.407,0.1946,
75.748,-35.400999999999996,0.19671,
75.747,-35.396,0.19777999999999998,
75.74600000000001,-35.391,0.19517,
75.745,-35.385,0.1949,
75.745,-35.38,0.1949,
75.744,-35.374,0.19097999999999998,
75.743,-35.369,0.18916,
75.742,-35.364000000000004,0.18855999999999998,
75.741,-35.358000000000004,0.18916,
75.74,-35.353,0.18382,
75.74,-35.348,0.1795,
75.73899999999999,-35.342,0.17482999999999999,
75.738,-35.336999999999996,0.17245,
75.737,-35.332,0.16605999999999999,
75.736,-35.326,0.16345,
75.735,-35.321,0.16009,
75.734,-35.316,0.15711,
75.734,-35.31,0.14778,
75.733,-35.305,0.14590999999999998,
75.732,-35.3,0.14479,
75.73100000000001,-35.294000000000004,0.14554,
75.73,-35.289,0.14442,
75.729,-35.284,0.14293,
75.72800000000001,-35.279,0.14256,
75.72800000000001,-35.273,0.14021,
75.727,-35.268,0.13808,
75.726,-35.263000000000005,0.1377,
75.725,-35.258,0.13621,
75.72399999999999,-35.251999999999995,0.13733,
75.723,-35.247,0.14359,
75.722,-35.242,0.1484,
75.721,-35.236,0.15025,
75.721,-35.231,0.0,
75.72,-35.226,0.0,
75.719,-35.221,0.0,
75.718,-35.215,0.0,
75.717,-35.21,0.0,
75.71600000000001,-35.205,0.0,
75.715,-35.199,0.0,
75.715,-35.194,0.0,
75.714,-35.189,0.0,
75.71300000000001,-35.183,0.0,
75.712,-35.178000000000004,0.0,
75.711,-35.173,0.0,
75.71,-35.168,0.0,
75.709,-35.162,0.0,
75.709,-35.157,0.0,
75.708,-35.152,0.0,
75.707,-35.146,0.0,
75.706,-35.141,0.0,
75.705,-35.135999999999996,0.0,
75.704,-35.13,0.0,
75.703,-35.125,0.0,
75.703,-35.12,0.0,
75.702,-35.115,0.0,
75.70100000000001,-35.109,0.0,
75.7,-35.104,0.0,
75.699,-35.099000000000004,0.0,
75.69800000000001,-35.093,0.0,
75.697,-35.088,0.0,
75.697,-35.083,0.0,
75.696,-35.078,0.0,
75.695,-35.071999999999996,0.0,
75.694,-35.067,0.0,
75.693,-35.062,0.0,
75.692,-35.056999999999995,0.0,
75.691,-35.051,0.0,
75.69,-35.046,0.0,
75.69,-35.041,0.0,
75.689,-35.036,0.0,
75.688,-35.03,0.0,
75.687,-35.025,0.0,
75.686,-35.02,0.0,
75.685,-35.015,0.0,
75.684,-35.009,0.0,
75.683,-35.004,0.0,
75.683,-34.999,0.0,
75.682,-34.994,0.0,
75.681,-34.988,0.3962,
75.68,-34.983000000000004,0.37417,
75.679,-34.978,0.35184,
75.678,-34.973,0.33221999999999996,
75.67699999999999,-34.967,0.32045,
75.676,-34.961999999999996,0.3157,
75.676,-34.957,0.3115,
75.675,-34.952,0.30959000000000003,
75.67399999999999,-34.946999999999996,0.2954,
75.673,-34.941,0.28031,
75.672,-34.936,0.25556,
75.671,-34.931,0.2447,
75.67,-34.926,0.23031999999999997,
75.67,-34.92,0.21753000000000003,
75.669,-34.915,0.21283000000000002,
75.668,-34.91,0.20093,
75.667,-34.904,0.19883,
75.666,-34.899,0.19322999999999999,
75.665,-34.894,0.17924,
75.664,-34.889,0.17714000000000002,
75.663,-34.883,0.17084000000000002,
75.663,-34.878,0.16664,
75.66199999999999,-34.873000000000005,0.16104000000000002,
75.661,-34.868,0.15964,
75.66,-34.861999999999995,0.15894,
75.65899999999999,-34.857,0.15894,
75.658,-34.852,0.15754,
75.657,-34.847,0.16174000000000002,
75.657,-34.841,0.17739000000000002,
75.656,-34.836,0.17994000000000002,
75.655,-34.830999999999996,0.18624000000000002,
75.654,-34.826,0.19309,
75.653,-34.82,0.1955,
75.652,-34.815,0.20546,
75.65100000000001,-34.81,0.21143,
75.65,-34.805,0.21089000000000002,
75.65,-34.799,0.21814,
75.649,-34.794000000000004,0.22052,
75.648,-34.789,0.22682,
75.64699999999999,-34.784,0.23068000000000002,
75.646,-34.778,0.23592,
75.645,-34.773,0.23378000000000002,
75.64399999999999,-34.768,0.23494,
75.643,-34.763000000000005,0.23531999999999997,
75.643,-34.757,0.23455,
75.642,-34.751999999999995,0.23455,
75.641,-34.747,0.23029000000000002,
75.64,-34.742,0.2272,
75.639,-34.736,0.22449000000000002,
75.638,-34.731,0.22023,
75.637,-34.726,0.21636,
75.637,-34.72,0.21131999999999998,
75.63600000000001,-34.715,0.20861,
75.635,-34.71,0.20551999999999998,
75.634,-34.705,0.20435999999999999,
75.633,-34.699,0.20087,
75.632,-34.694,0.19894,
75.631,-34.689,0.19816,
75.631,-34.684,0.19777,
75.63,-34.678000000000004,0.19816,
75.62899999999999,-34.673,0.19816,
75.628,-34.668,0.19660999999999998,
75.627,-34.663000000000004,0.19505999999999998,
75.626,-34.658,0.1939,
75.625,-34.652,0.19158,
75.624,-34.647,0.1881,
75.624,-34.641999999999996,0.18461,
75.623,-34.637,0.18112999999999999,
75.622,-34.632,0.17803,
75.62100000000001,-34.626,0.17570999999999998,
75.62,-34.621,0.17260999999999999,
75.619,-34.616,0.17068,
75.618,-34.611,0.16913,
75.618,-34.605,0.16642,
75.617,-34.6,0.16526,
75.616,-34.594,0.16216,
75.615,-34.589,0.16177,
75.61399999999999,-34.583,0.15945,
75.61399999999999,-34.578,0.15984,
75.613,-34.573,0.15891,
75.612,-34.568000000000005,0.15891,
75.611,-34.563,0.15891,
75.61,-34.556999999999995,0.15922,
75.609,-34.552,0.15922,
75.608,-34.547,0.15953,
75.607,-34.542,0.16291,
75.607,-34.536,0.16351,
75.60600000000001,-34.531,0.16532,
75.605,-34.525999999999996,0.16967000000000002,
75.604,-34.521,0.17189000000000002,
75.60300000000001,-34.515,0.17194,
75.602,-34.51,0.17374,
75.601,-34.505,0.17421,
75.601,-34.499,0.17528,
75.6,-34.494,0.17377,
75.59899999999999,-34.489000000000004,0.17189000000000002,
75.598,-34.484,0.17377,
75.597,-34.479,0.16942000000000002,
75.596,-34.473,0.16935,
75.595,-34.468,0.16741,
75.594,-34.463,0.16351,
75.593,-34.458,0.15930999999999998,
75.592,-34.454,0.15445,
75.59100000000001,-34.449,0.14720999999999998,
75.59,-34.445,0.14782,
75.589,-34.441,0.1445,
75.58800000000001,-34.436,0.1448,
75.587,-34.431999999999995,0.14087,
75.586,-34.428000000000004,0.13794,
75.584,-34.423,0.13760999999999998,
75.583,-34.419000000000004,0.13535,
75.582,-34.415,0.13405,
75.581,-34.411,0.13210999999999998,
75.58,-34.407,0.13114,
75.578,-34.403,0.13017,
75.577,-34.399,0.13001,
75.57600000000001,-34.395,0.1291,
75.575,-34.391,0.13001,
75.574,-34.387,0.12458,
75.572,-34.383,0.12428,
75.571,-34.379,0.1266,
75.57,-34.375,0.13001,
75.569,-34.371,0.12498,
75.568,-34.367,0.12693,
75.566,-34.363,0.12397000000000001,
75.565,-34.359,0.12142,
75.564,-34.355,0.12239000000000001,
75.563,-34.351,0.12367,
75.562,-34.346,0.1197,
75.561,-34.342,0.12082000000000001,
75.559,-34.338,0.1225,
75.558,-34.334,0.11914000000000001,
75.557,-34.33,0.12502,
75.556,-34.326,0.12428,
75.555,-34.321999999999996,0.12245999999999999,
75.553,-34.318000000000005,0.12005,
75.55199999999999,-34.314,0.12639,
75.551,-34.31,0.12487999999999999,
75.55,-34.306,0.0,
75.54899999999999,-34.302,0.0,
75.547,-34.298,0.0,
75.546,-34.294000000000004,0.0,
75.545,-34.29,0.0,
75.544,-34.286,0.0,
75.543,-34.282,0.0,
75.541,-34.278,0.0,
75.54,-34.274,0.0,
75.539,-34.27,0.0,
75.538,-34.266,0.0,
75.53699999999999,-34.262,0.0,
75.535,-34.258,0.0,
75.53399999999999,-34.254,0.0,
75.533,-34.25,0.0,
75.532,-34.246,0.0,
75.531,-34.242,0.0,
75.529,-34.238,0.0,
75.528,-34.234,0.0,
75.527,-34.23,0.0,
75.52600000000001,-34.226,0.0,
75.524,-34.223,0.0,
75.523,-34.219,0.0,
75.52199999999999,-34.217,0.0,
75.52,-34.215,0.0,
75.51899999999999,-34.213,0.0,
75.517,-34.211999999999996,0.0,
75.516,-34.211999999999996,0.0,
75.514,-34.213,0.0,
75.512,-34.214,0.0,
75.51100000000001,-34.216,0.0,
75.51,-34.219,0.0,
75.508,-34.222,0.0,
75.507,-34.226,0.0,
75.392,-35.858000000000004,0.15385,
75.393,-35.858000000000004,0.1587,
75.39399999999999,-35.86,0.16865,
75.396,-35.861,0.20275,
75.39699999999999,-35.863,0.20312,
75.399,-35.866,0.2119,
75.4,-35.869,0.21824000000000002,
75.40100000000001,-35.872,0.22960999999999998,
75.402,-35.875,0.22938000000000003,
75.403,-35.879,0.22987,
75.405,-35.883,0.22960999999999998,
75.406,-35.887,0.22899999999999998,
75.407,-35.89,0.22291999999999998,
75.408,-35.894,0.22152,
75.40899999999999,-35.898,0.23413,
75.41,-35.903,0.23834,
75.411,-35.907,0.23836,
75.41199999999999,-35.912,0.23201999999999998,
75.413,-35.916,0.23051,
75.414,-35.921,0.23201999999999998,
75.414,-35.926,0.2314,
75.415,-35.931,0.22938000000000003,
75.416,-35.936,0.22508000000000003,
75.417,-35.941,0.22105,
75.418,-35.945,0.21725999999999998,
75.418,-35.95,0.21345,
75.419,-35.955999999999996,0.21693,
75.42,-35.961,0.21814,
75.421,-35.966,0.22175999999999998,
75.421,-35.971,0.22653,
75.422,-35.976,0.2287,
75.423,-35.981,0.25766999999999995,
75.42399999999999,-35.986,0.26322,
75.42399999999999,-35.991,0.26326,
75.425,-35.996,0.0,
75.426,-36.001,0.0,
75.426,-36.006,0.0,
75.42699999999999,-36.012,0.0,
75.428,-36.016999999999996,0.0,
75.429,-36.022,0.0,
75.429,-36.027,0.0,
75.43,-36.032,0.0,
75.431,-36.037,0.0,
75.431,-36.042,0.0,
75.432,-36.047,0.0,
75.433,-36.052,0.0,
75.434,-36.056999999999995,0.0,
75.434,-36.062,0.0,
75.435,-36.067,0.0,
75.436,-36.071999999999996,0.0,
75.437,-36.078,0.0,
75.437,-36.083,0.16049000000000002,
75.438,-36.088,0.0,
75.439,-36.093,0.0,
75.439,-36.098,0.0,
75.44,-36.103,0.0,
75.441,-36.108000000000004,0.0,
75.442,-36.113,0.0,
75.442,-36.118,0.0,
75.443,-36.123000000000005,0.0,
75.444,-36.128,0.0,
75.445,-36.133,0.0,
75.445,-36.139,0.0,
75.446,-36.144,0.0,
75.447,-36.149,0.0,
75.44800000000001,-36.154,0.0,
75.44800000000001,-36.159,0.0,
75.449,-36.164,0.0,
75.45,-36.169000000000004,0.0,
75.45100000000001,-36.174,0.0,
75.45100000000001,-36.179,0.0,
75.452,-36.184,0.38655,
75.453,-36.189,0.0,
75.454,-36.194,0.0,
75.454,-36.199,0.0,
75.455,-36.204,0.0,
75.456,-36.209,0.0,
75.457,-36.215,0.0,
75.457,-36.22,0.21784,
75.458,-36.225,0.22358000000000003,
75.459,-36.23,0.21623,
75.459,-36.235,0.21294000000000002,
75.46,-36.24,0.20829,
75.461,-36.245,0.20345,
75.462,-36.25,0.19552,
75.462,-36.255,0.19107000000000002,
75.46300000000001,-36.26,0.19145,
75.464,-36.266,0.192,
75.465,-36.271,0.19024000000000002,
75.465,-36.275999999999996,0.19068,
75.46600000000001,-36.281,0.18849000000000002,
75.467,-36.286,0.18584,
75.468,-36.291,0.18650999999999998,
75.468,-36.296,0.18585,
75.469,-36.301,0.18519000000000002,
75.47,-36.306,0.18497,
75.471,-36.311,0.18497,
75.471,-36.316,0.18475,
75.472,-36.321,0.18431,
75.473,-36.326,0.18431,
75.473,-36.330999999999996,0.18387,
75.47399999999999,-36.336999999999996,0.18431,
75.475,-36.342,0.18365,
75.476,-36.347,0.18387,
75.476,-36.352,0.0,
75.477,-36.357,0.18365,
75.47800000000001,-36.361999999999995,0.18453,
75.47800000000001,-36.367,0.18431,
75.479,-36.372,0.18409,
75.48,-36.376999999999995,0.18541,
75.48100000000001,-36.383,0.18585,
75.48100000000001,-36.388000000000005,0.18607,
75.482,-36.393,0.18607,
75.483,-36.398,0.18717,
75.484,-36.403,0.19727,
75.484,-36.408,0.20063,
75.485,-36.413000000000004,0.21270999999999998,
75.486,-36.418,0.21896999999999997,
75.486,-36.424,0.22562,
75.487,-36.429,0.2241,
75.488,-36.434,0.0,
75.48899999999999,-36.439,0.0,
75.48899999999999,-36.444,0.0,
75.49,-36.449,0.0,
75.491,-36.454,0.0,
75.492,-36.459,0.0,
75.492,-36.464,0.0,
75.493,-36.469,0.0,
75.494,-36.475,0.0,
75.494,-36.48,0.0,
75.495,-36.485,0.0,
75.49600000000001,-36.49,0.0,
75.497,-36.495,0.0,
75.497,-36.5,0.0,
75.498,-36.505,0.0,
75.499,-36.51,0.0,
75.499,-36.516,0.0,
75.5,-36.521,0.0,
75.501,-36.525999999999996,0.0,
75.502,-36.531,0.0,
75.502,-36.536,0.0,
75.503,-36.541,0.0,
75.50399999999999,-36.546,0.0,
75.505,-36.551,0.0,
75.505,-36.556,0.0,
75.506,-36.562,0.0,
75.507,-36.567,0.0,
75.507,-36.571999999999996,0.0,
75.508,-36.577,0.0,
75.509,-36.582,0.0,
75.51,-36.586999999999996,0.0,
75.51,-36.592,0.3787,
75.51100000000001,-36.598,0.37399,
75.512,-36.603,0.36330999999999997,
75.512,-36.608000000000004,0.36021,
75.513,-36.613,0.35779,
75.514,-36.618,0.3523,
