Lat,Lon,Anisotropie,Unnamed: 3
75.54899999999999,-36.593,0.34671,
75.54899999999999,-36.597,0.34641,
75.54899999999999,-36.602,0.34731,
75.54899999999999,-36.607,0.34881999999999996,
75.54899999999999,-36.611999999999995,0.35184,
75.54899999999999,-36.617,0.35125,
75.54899999999999,-36.621,0.35241,
75.54899999999999,-36.626,0.35667,
75.55,-36.631,0.35628000000000004,
75.55,-36.635999999999996,0.3559,
75.55,-36.64,0.35667,
75.55,-36.645,0.35706,
75.551,-36.649,0.35899000000000003,
75.551,-36.654,0.36519,
75.55199999999999,-36.658,0.37327,
75.55199999999999,-36.662,0.37296999999999997,
75.553,-36.666,0.38106,
75.554,-36.67,0.38866,
75.555,-36.673,0.39681,
75.556,-36.676,0.38764,
75.557,-36.679,0.38198000000000004,
75.558,-36.681,0.38426,
75.559,-36.683,0.38654,
75.56,-36.685,0.38725,
75.561,-36.686,0.38377,
75.562,-36.688,0.37874,
75.563,-36.689,0.36751,
75.565,-36.689,0.36280999999999997,
75.566,-36.69,0.35761,
75.567,-36.69,0.35501,
75.568,-36.689,0.34287,
75.569,-36.689,0.35319,
75.57,-36.688,0.35785,
75.572,-36.687,0.35848,
75.57300000000001,-36.685,0.37409000000000003,
75.574,-36.683,0.37704,
75.575,-36.681,0.38616,
75.57600000000001,-36.679,0.38995,
75.577,-36.676,0.40034000000000003,
75.578,-36.673,0.40965,
75.579,-36.67,0.40444,
75.58,-36.667,0.40878000000000003,
75.581,-36.663000000000004,0.40878000000000003,
75.581,-36.659,0.41051000000000004,
75.582,-36.655,0.41051000000000004,
75.583,-36.650999999999996,0.40965,
75.583,-36.647,0.4081,
75.583,-36.641999999999996,0.40576999999999996,
75.584,-36.638000000000005,0.40358,
75.584,-36.633,0.40288,
75.584,-36.628,0.40145,
75.584,-36.623000000000005,0.40812,
75.584,-36.619,0.41478999999999994,
75.584,-36.614000000000004,0.41146000000000005,
75.584,-36.609,0.41098,
75.583,-36.605,0.41003,
75.583,-36.6,0.41622,
75.583,-36.596,0.40858,
75.582,-36.592,0.40496,
75.581,-36.588,0.39077,
75.58,-36.584,0.38353000000000004,
75.58,-36.580999999999996,0.36482,
75.579,-36.578,0.36663,
75.578,-36.575,0.36303,
75.577,-36.573,0.36572,
75.575,-36.571,0.35903,
75.574,-36.569,0.35436999999999996,
75.57300000000001,-36.568000000000005,0.34981,
75.572,-36.567,0.35065,
75.571,-36.566,0.35606,
75.57,-36.566,0.35878000000000004,
75.568,-36.566,0.36036999999999997,
75.567,-36.567,0.36411,
75.566,-36.568000000000005,0.36664,
75.565,-36.569,0.3679,
75.564,-36.571,0.36874,
75.563,-36.573,0.36874,
75.562,-36.576,0.3679,
75.561,-36.579,0.36832,
75.56,-36.582,0.37,
75.559,-36.586,0.36958,
75.558,-36.589,0.36958,
75.558,-36.593,0.3679,
75.557,-36.597,0.37126,
75.556,-36.601,0.37126,
75.556,-36.606,0.36832,
75.555,-36.61,0.36622,
75.555,-36.614000000000004,0.36663,
75.554,-36.618,0.36664,
75.553,-36.622,0.37355,
75.553,-36.626,0.3687,
75.55199999999999,-36.63,0.37701,
75.551,-36.634,0.38117,
75.55,-36.637,0.38106,
75.55,-36.641,0.38725,
75.54899999999999,-36.644,0.38272,
75.548,-36.647,0.39103000000000004,
75.547,-36.65,0.38878,
75.546,-36.652,0.38772,
75.545,-36.654,0.38472,
75.544,-36.655,0.36553,
75.542,-36.656,0.35444000000000003,
75.541,-36.656,0.33946,
75.54,-36.655,0.33011,
75.539,-36.654,0.33004,
75.538,-36.652,0.32668,
75.53699999999999,-36.65,0.32961999999999997,
75.536,-36.647,0.32878,
75.535,-36.644,0.32542,
75.53399999999999,-36.641,0.325,
75.533,-36.637,0.32668,
75.532,-36.633,0.32752,
75.532,-36.629,0.32752,
75.531,-36.624,0.33004,
75.531,-36.62,0.33257,
75.531,-36.615,0.33593,
75.531,-36.61,0.33719,
75.531,-36.606,0.34278000000000003,
75.531,-36.601,0.34223000000000003,
75.531,-36.596,0.34181999999999996,
75.531,-36.591,0.34731,
75.532,-36.586999999999996,0.35395,
75.532,-36.582,0.35919,
75.533,-36.578,0.37133,
75.533,-36.574,0.37428,
75.53399999999999,-36.57,0.37618,
75.535,-36.567,0.38103000000000004,
75.536,-36.563,0.38249,
75.536,-36.56,0.39753,
75.53699999999999,-36.556999999999995,0.39802,
75.538,-36.555,0.40238,
75.539,-36.552,0.40966,
75.541,-36.55,0.41208999999999996,
75.542,-36.548,0.41689,
75.543,-36.546,0.41208999999999996,
75.544,-36.544000000000004,0.4116,
75.545,-36.543,0.41597,
75.546,-36.541,0.41353999999999996,
75.547,-36.539,0.4116,
75.548,-36.537,0.40626999999999996,
75.54899999999999,-36.536,0.40647,
75.551,-36.534,0.40948,
75.55199999999999,-36.532,0.40431999999999996,
75.553,-36.53,0.40526,
75.554,-36.528,0.40287,
75.555,-36.527,0.40287,
75.556,-36.525,0.40771999999999997,
75.557,-36.523,0.40384000000000003,
75.558,-36.521,0.40284000000000003,
75.559,-36.519,0.39983,
75.561,-36.518,0.39983,
75.562,-36.516,0.40481,
75.563,-36.514,0.40948,
75.564,-36.513000000000005,0.40481,
75.565,-36.510999999999996,0.40626999999999996,
75.566,-36.509,0.40771999999999997,
75.567,-36.507,0.40796,
75.568,-36.505,0.40147,
75.569,-36.503,0.40431,
75.57,-36.501,0.40675,
75.571,-36.499,0.40093,
75.57300000000001,-36.497,0.39996,
75.574,-36.494,0.39996,
75.575,-36.492,0.39538,
75.57600000000001,-36.49,0.40043,
75.577,-36.488,0.39741,
75.578,-36.486,0.39701,
75.579,-36.484,0.39802,
75.58,-36.481,0.0,
75.581,-36.479,0.0,
75.582,-36.477,0.0,
75.583,-36.474000000000004,0.0,
75.584,-36.472,0.0,
75.585,-36.47,0.0,
75.586,-36.467,0.0,
75.587,-36.465,0.0,
75.521,-36.79,0.0,
75.521,-36.797,0.0,
75.521,-36.803000000000004,0.0,
75.521,-36.81,0.0,
75.521,-36.816,0.0,
75.521,-36.823,0.0,
75.521,-36.83,0.0,
75.521,-36.836,0.0,
75.521,-36.843,0.0,
75.521,-36.849000000000004,0.33976999999999996,
75.52,-36.856,0.34248,
75.52,-36.861999999999995,0.32649,
75.52,-36.869,0.31985,
75.52,-36.876,0.31109000000000003,
75.52,-36.882,0.30355,
75.52,-36.889,0.28363,
75.52,-36.895,0.25949,
75.52,-36.902,0.26061,
75.52,-36.909,0.2495,
75.51899999999999,-36.915,0.23836,
75.51899999999999,-36.922,0.20606999999999998,
75.51899999999999,-36.928000000000004,0.19309,
75.51899999999999,-36.935,0.19369,
75.51899999999999,-36.941,0.19075999999999999,
75.518,-36.948,0.18204,
75.518,-36.954,0.17156,
75.518,-36.961,0.16394,
75.518,-36.967,0.16080999999999998,
75.517,-36.974000000000004,0.15367999999999998,
75.517,-36.98,0.14172,
75.517,-36.986999999999995,0.13003,
75.516,-36.993,0.12686,
75.516,-37.0,0.13691,
75.516,-37.006,0.15624000000000002,
75.515,-37.013000000000005,0.17468,
75.515,-37.019,0.17448,
75.514,-37.025,0.18947,
75.513,-37.031,0.18796,
75.512,-37.036,0.19128,
75.51100000000001,-37.042,0.19648,
75.51,-37.047,0.19633,
75.509,-37.052,0.20115,
75.508,-37.056999999999995,0.2024,
75.507,-37.061,0.20544,
75.506,-37.066,0.20768000000000003,
75.50399999999999,-37.07,0.20811999999999997,
75.503,-37.073,0.20751999999999998,
75.502,-37.077,0.21008000000000002,
75.5,-37.08,0.21711999999999998,
75.499,-37.083,0.22093000000000002,
75.497,-37.085,0.2237,
75.49600000000001,-37.088,0.23096999999999998,
75.494,-37.09,0.23824,
75.492,-37.091,0.24585,
75.491,-37.092,0.25174,
75.48899999999999,-37.093,0.25555,
75.488,-37.094,0.25832,
75.486,-37.094,0.2687,
75.484,-37.093,0.2779,
75.483,-37.092,0.27894,
75.48100000000001,-37.091,0.27745,
75.479,-37.088,0.27994,
75.47800000000001,-37.086,0.28094,
75.476,-37.083,0.28194,
75.475,-37.079,0.28692,
75.47399999999999,-37.076,0.28792,
75.472,-37.071,0.29191,
75.471,-37.067,0.29341,
75.47,-37.062,0.29335,
75.469,-37.056999999999995,0.29472,
75.468,-37.051,0.30023,
75.467,-37.046,0.30596,
75.46600000000001,-37.04,0.30588000000000004,
75.46600000000001,-37.034,0.31685,
75.465,-37.028,0.31814000000000003,
75.464,-37.022,0.30989,
75.464,-37.016,0.31924,
75.46300000000001,-37.01,0.31685,
75.46300000000001,-37.003,0.31535,
75.46300000000001,-36.997,0.31037,
75.462,-36.99,0.30905,
75.462,-36.984,0.30822,
75.462,-36.977,0.30488000000000004,
75.462,-36.971,0.29939,
75.462,-36.964,0.2969,
75.462,-36.958,0.29224,
75.462,-36.951,0.29091,
75.46300000000001,-36.944,0.29004,
75.46300000000001,-36.938,0.29028000000000004,
75.46300000000001,-36.931,0.28472,
75.46300000000001,-36.925,0.28123000000000004,
75.464,-36.919000000000004,0.27681999999999995,
75.464,-36.912,0.27571999999999997,
75.465,-36.906,0.27571999999999997,
75.465,-36.9,0.28815999999999997,
75.46600000000001,-36.893,0.27681999999999995,
75.46600000000001,-36.887,0.27276999999999996,
75.467,-36.881,0.27296,
75.468,-36.875,0.27434000000000003,
75.468,-36.869,0.28152,
75.469,-36.863,0.2815,
75.47,-36.857,0.27699,
75.47,-36.851,0.27479000000000003,
75.471,-36.845,0.27218000000000003,
75.472,-36.84,0.27234,
75.473,-36.834,0.27218000000000003,
75.473,-36.828,0.27378,
75.47399999999999,-36.821999999999996,0.28152,
75.475,-36.817,0.28178000000000003,
75.476,-36.811,0.2945,
75.477,-36.806,0.29299000000000003,
75.47800000000001,-36.801,0.30023,
75.479,-36.796,0.30687,
75.48,-36.791,0.30295,
75.48100000000001,-36.786,0.29600000000000004,
75.482,-36.781,0.3117,
75.483,-36.775999999999996,0.31019,
75.484,-36.771,0.31079,
75.486,-36.765,0.31351,
75.487,-36.76,0.31472,
75.488,-36.756,0.31804,
75.48899999999999,-36.751,0.32316999999999996,
75.49,-36.746,0.32649,
75.491,-36.741,0.32306,
75.492,-36.736999999999995,0.32739,
75.494,-36.732,0.3285,
75.495,-36.728,0.0,
75.49600000000001,-36.724000000000004,0.0,
75.498,-36.72,0.0,
75.499,-36.717,0.0,
75.5,-36.713,0.0,
75.502,-36.71,0.0,
75.503,-36.707,0.0,
75.505,-36.704,0.0,
75.506,-36.701,0.0,
75.508,-36.698,0.0,
75.509,-36.695,0.0,
75.51100000000001,-36.693000000000005,0.0,
75.512,-36.69,0.0,
75.514,-36.688,0.0,
75.515,-36.685,0.0,
75.517,-36.683,0.0,
75.518,-36.681,0.0,
75.52,-36.679,0.0,
75.521,-36.676,0.0,
75.523,-36.674,0.0,
75.525,-36.672,0.0,
75.52600000000001,-36.67,0.12277,
75.528,-36.668,0.14207999999999998,
75.529,-36.666,0.0,
75.531,-36.664,0.0,
75.532,-36.662,0.0,
75.53399999999999,-36.659,0.0,
75.536,-36.657,0.15265,
75.53699999999999,-36.655,0.15295,
75.539,-36.653,0.15897999999999998,
75.54,-36.650999999999996,0.15959,
75.542,-36.649,0.0,
75.543,-36.647,0.0,
75.545,-36.645,0.0,
75.547,-36.643,0.0,
75.548,-36.641999999999996,0.0,
75.55,-36.64,0.0,
75.551,-36.638000000000005,0.0,
75.553,-36.635999999999996,0.0,
75.554,-36.634,0.0,
75.556,-36.633,0.0,
75.558,-36.631,0.0,
75.559,-36.629,0.0,
75.561,-36.626999999999995,0.0,
75.562,-36.626,0.0,
75.564,-36.624,0.0,
75.566,-36.622,0.0,
75.567,-36.62,0.0,
75.569,-36.618,0.0,
75.57,-36.617,0.0,
75.572,-36.615,0.36965,
75.574,-36.613,0.36966,
75.575,-36.611,0.37176,
75.577,-36.61,0.36985,
75.578,-36.608000000000004,0.0,
75.58,-36.606,0.36946999999999997,
75.582,-36.605,0.36946999999999997,
75.583,-36.603,0.37348000000000003,
75.585,-36.602,0.37367,
75.586,-36.6,0.37253000000000003,
75.58800000000001,-36.598,0.3752,
75.59,-36.596,0.37485,
75.59100000000001,-36.595,0.37501,
75.593,-36.593,0.37517,
75.594,-36.591,0.37485,
75.596,-36.589,0.37485,
75.597,-36.586999999999996,0.37485,
75.59899999999999,-36.585,0.36589,
75.601,-36.582,0.35916,
75.602,-36.58,0.35867,
75.604,-36.578,0.35916,
75.605,-36.575,0.36219,
75.607,-36.571999999999996,0.36768,
75.608,-36.57,0.36591999999999997,
75.61,-36.567,0.35921,
75.611,-36.564,0.35889,
75.613,-36.561,0.36546999999999996,
75.61399999999999,-36.558,0.37313,
75.616,-36.555,0.37517,
75.617,-36.552,0.37656999999999996,
75.618,-36.548,0.37997,
75.62,-36.545,0.38016,
75.62100000000001,-36.542,0.38079,
75.623,-36.539,0.38079,
75.624,-36.535,0.38079,
75.626,-36.532,0.38829,
75.627,-36.528,0.3897,
75.628,-36.525,0.38850999999999997,
75.63,-36.521,0.38983,
75.631,-36.516999999999996,0.39501,
75.633,-36.513000000000005,0.39485,
75.634,-36.51,0.39432,
75.635,-36.506,0.39329000000000003,
75.637,-36.501999999999995,0.39326,
75.638,-36.498000000000005,0.39141,
75.639,-36.494,0.38956,
75.641,-36.49,0.38641,
75.642,-36.486,0.3819,
75.643,-36.482,0.37813,
75.64399999999999,-36.478,0.37829,
75.646,-36.474000000000004,0.37703000000000003,
75.64699999999999,-36.469,0.37583,
75.648,-36.465,0.37469,
75.65,-36.461,0.37467,
75.65100000000001,-36.457,0.3722,
75.652,-36.452,0.37496,
75.653,-36.448,0.37482,
75.655,-36.444,0.38264000000000004,
75.656,-36.44,0.38164000000000003,
75.657,-36.436,0.38338,
75.65899999999999,-36.431999999999995,0.38432,
75.66,-36.428000000000004,0.38059,
75.661,-36.424,0.38097,
75.663,-36.42,0.37945999999999996,
75.664,-36.416,0.37467,
75.665,-36.412,0.37423,
75.667,-36.408,0.37743000000000004,
75.668,-36.404,0.375,
75.669,-36.4,0.0,
75.671,-36.396,0.3675,
75.672,-36.391999999999996,0.36796999999999996,
75.673,-36.388000000000005,0.36875,
75.67399999999999,-36.384,0.37296999999999997,
75.676,-36.379,0.37031,
75.67699999999999,-36.375,0.36562,
75.678,-36.37,0.36672,
75.679,-36.364000000000004,0.0,
75.68,-36.359,0.37234,
75.681,-36.353,0.0,
75.376,-36.467,0.23413,
75.375,-36.466,0.21784,
75.374,-36.465,0.22055,
75.373,-36.464,0.30066,
75.372,-36.463,0.30101,
75.37100000000001,-36.461999999999996,0.30214,
75.37,-36.461,0.30922,
75.369,-36.46,0.35063,
75.368,-36.459,0.35935,
75.367,-36.458,0.35973,
75.365,-36.457,0.36507,
75.36399999999999,-36.457,0.36507,
75.363,-36.455999999999996,0.38749,
75.362,-36.455,0.39749,
75.361,-36.454,0.40359,
75.36,-36.453,0.40458,
75.359,-36.452,0.0,
75.358,-36.452,0.40626,
75.357,-36.451,0.40437,
75.35600000000001,-36.45,0.39999,
75.355,-36.449,0.37998000000000004,
75.354,-36.448,0.37248000000000003,
75.35300000000001,-36.446999999999996,0.36688000000000004,
75.352,-36.446,0.34997,
75.351,-36.446,0.35009,
75.35,-36.445,0.3427,
75.34899999999999,-36.444,0.33826,
75.348,-36.443000000000005,0.33549,
75.347,-36.442,0.33399,
75.346,-36.441,0.33251,
75.345,-36.441,0.32716999999999996,
75.344,-36.44,0.31166,
75.343,-36.439,0.30516,
75.342,-36.438,0.29216,
75.34100000000001,-36.437,0.28674,
75.34,-36.436,0.26174000000000003,
75.33800000000001,-36.435,0.23651,
75.337,-36.435,0.20636999999999997,
75.336,-36.434,0.17468,
75.335,-36.433,0.15506,
75.334,-36.431999999999995,0.13635,
75.333,-36.431999999999995,0.14782,
75.332,-36.431,0.11703,
75.331,-36.43,0.0,
75.33,-36.429,0.0,
75.329,-36.428000000000004,0.0,
75.328,-36.427,0.0,
75.327,-36.426,0.0,
75.32600000000001,-36.425,0.0,
75.325,-36.423,0.21361,
75.324,-36.422,0.20335,
75.32300000000001,-36.42,0.0,
75.322,-36.418,0.20002999999999999,
75.321,-36.416,0.19760999999999998,
75.32,-36.414,0.0,
75.319,-36.411,0.11492000000000001,
75.319,-36.409,0.13514,
75.318,-36.406,0.14087,
75.317,-36.404,0.17438,
75.316,-36.400999999999996,0.22116,
75.315,-36.398,0.0,
75.315,-36.395,0.1279,
75.314,-36.391999999999996,0.11281,
75.313,-36.388000000000005,0.10858,
75.313,-36.385,0.16592,
75.312,-36.381,0.18947,
75.312,-36.378,0.13755,
75.311,-36.374,0.14118,
75.311,-36.371,0.15234,
75.31,-36.367,0.14359,
75.31,-36.363,0.11281,
75.309,-36.359,0.10285,
75.309,-36.356,0.0,
75.308,-36.352,0.0,
75.308,-36.348,0.0,
75.308,-36.344,0.0,
75.307,-36.34,0.0,
75.307,-36.336,0.0,
